Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,C001001000,C0b1002000,C0F1023000,C0b1003000,C0b1004000,C0i1005000,C0i1006000,C0i1007000,C0d1008000,C0f1009000,C0d1010000,C0d1011000,C0F1024000,C0F1025000,C001012000,C001013000,C001100000,C001014000,C0b1015000,C0F1026000,C0b1016000,C0i1017000,C0f1018000,C0F1027000,C0F1028000,C0F1029000,C0F1030000,C0F1031000,C0F1032000,C0i1019000,C001020000,C001021000,C001022000,C001200000,C001000000,C002001000,C002002000,C002003000,C002004000,C002005000,C002100000,C002006000,C002007000,C0i2008000,C002009000,C002010000,C002200000,C002000000,C003008000,C003001000,C003001101,C003003000,C003002000,C003004000,C003100000,C003005000,C003006000,C003006101,C003007000,C003200000,C003000000,C004000000,C007000000,C005000000,C005001000,C006000000
000713,丰乐种业,2022-01-01,B,0,,245630243.7,,,,,,,,,,,,,,,17284393.1,262914636.8,148372473.1,,,,,,,,,,,,,51445856.25,4678938.3,20513799.43,225011067.1,37903569.67,1597007162,1478643.32,175187314.2,,,1773673120,39991219.49,1621611707,,,,1661602926,112070193.4,,,,,259088619.1,,259088619.1,349212964.4,10524836.1,,900200,360638000.5,-101549381.3,-54955.31,,48369426.45,20507711.6,68877138.05
000713,丰乐种业,2022-03-31,A,0,,474173952.1,,,,,,,,,,,,,,4298309.61,20748830.95,499221092.7,539092025.8,,,,,,,,,,,,,59222550.34,10758643.61,62029342.28,671102562.1,-171881469.4,497851668.8,1069887.11,46293.84,,,498967849.7,23868506.75,410400000,,,,434268506.8,64699342.97,,,,,429019279.5,,429019279.5,348642028.1,3310795.32,,,351952823.4,77066456.06,-253784.64,,-30369455.01,110693462.3,80324007.29
000713,丰乐种业,2022-06-30,A,0,,1121985532,,,,,,,,,,,,,,120628583.6,8381686.85,1250995802,973072988.8,,,,,,,,,,,,,91827307.49,17812747.23,77871552.87,1160584596,90411205.57,827654933.7,1069887.11,46293.84,,,828771114.6,54546821.97,1001460000,,,12030478.05,1068037300,-239266185.4,,,,,608075596,,608075596,469803970.4,17296425.56,,,487100396,120975200,856495.37,,-27023284.45,110693462.3,83670177.85
000713,丰乐种业,2022-06-30,B,0,,106531019.6,,,,,,,,,,,,,,,12760015.73,119291035.3,66057358.23,,,,,,,,,,,,,33737119.91,2805533.47,17268163.11,119868174.7,-577139.41,827654933.7,1069887.11,18537,,,828743357.8,16850178.32,879519494.3,,,12030478.05,908400150.7,-79656792.92,,,,,418661254.8,,418661254.8,368671254.8,13946551.45,,,382617806.3,36043448.55,,,-44190483.78,68877138.05,24686654.27
000713,丰乐种业,2022-09-30,A,0,,1811820872,,,,,,,,,,,,,,126430223.1,20887741.95,1959138837,1423400443,,,,,,,,,,,,,128247537,26873442.57,110196061.7,1688717484,270421353.1,1327899663,1105135.36,1375409.54,,,1330380208,75346304.35,1598963863,,,12030478.05,1686340646,-355960437.8,,,,,620759903.2,,620759903.2,559076828.9,18836796.21,,,577913625.1,42846278.15,1528276.2,,-41164530.3,110693462.3,69528932
000713,丰乐种业,2022-12-31,A,0,,2726375654,,,,,,,,,,,,,,124157439.6,19747049.37,2870280143,2132459877,,,,,,,,,,,,,194445101.9,44043867.19,103272648.6,2474221495,396058647.7,1936253465,6825366.85,8525287.53,,9654758.83,1961258878,111181654.9,2031826645,,125005164.3,13126108.43,2281139572,-319880694.2,2797773,2797773,2797773,,626966251.5,,629764024.5,623614177.8,21318927.57,532000,2091032.75,647024138.1,-17260113.56,2260210.1,,61178050.07,110693462.3,171871512.4
000713,丰乐种业,2022-12-31,B,0,,399468716.5,,,,,,,,,,,,,,,4321548.94,403790265.4,242216570,,,,,,,,,,,,,62329778.9,4342882.84,32518124.39,341407356.1,62382909.31,2121475494,57096543.44,5579178.33,,,2184151216,16752337.12,2167294145,,,13126108.43,2197172590,-13021374.24,,,,,418666654.8,,418666654.8,412676654.8,14507648.68,,,427184303.5,-8517648.68,83202.89,,40927089.28,68877138.05,109804227.3
000713,丰乐种业,2023-01-01,A,0,,2726375654,,,,,,,,,,,,,,124157439.6,19747049.37,2870280143,2132459877,,,,,,,,,,,,,194445101.9,44043867.19,103272648.6,2474221495,396058647.7,1936253465,6825366.85,8525287.53,,9654758.83,1961258878,111181654.9,2031826645,,125005164.3,13126108.43,2281139572,-319880694.2,2797773,2797773,2797773,,626966251.5,,629764024.5,623614177.8,21318927.57,532000,2091032.75,647024138.1,-17260113.56,2260210.1,,61178050.07,110693462.3,171871512.4
000713,丰乐种业,2023-01-01,B,0,,399468716.5,,,,,,,,,,,,,,,4321548.94,403790265.4,242216570,,,,,,,,,,,,,62329778.9,4342882.84,32518124.39,341407356.1,62382909.31,2121475494,57096543.44,5579178.33,,,2184151216,16752337.12,2167294145,,,13126108.43,2197172590,-13021374.24,,,,,418666654.8,,418666654.8,412676654.8,14507648.68,,,427184303.5,-8517648.68,83202.89,,40927089.28,68877138.05,109804227.3
000713,丰乐种业,2023-03-31,A,0,,489592740.6,,,,,,,,,,,,,,1023184.93,12402623.6,503018549.1,527428416.1,,,,,,,,,,,,,60275508.63,14600878.46,48465397.23,650770200.4,-147751651.3,540016996.5,994165.09,100188,,,541111349.6,36968755.12,389320000,,,,426288755.1,114822594.5,,,,,21610000,,21610000,87610000,1188799.17,,,88798799.17,-67188799.17,-918806.03,,-101036662.1,171871512.4,70834850.3
000713,丰乐种业,2023-06-30,A,0,,985013554.7,,,,,,,,,,,,,,12007893.43,19884270.6,1016905719,958094314,,,,,,,,,,,,,100743264.2,23817917.24,97637671.06,1180293167,-163387447.8,797614259.9,994165.09,4138000,,,802746425,63524557.01,616940000,,14850000,,695314557,107431868,,,,,57232975,,57232975,92260000,14872433.67,,,107132433.7,-49899458.67,-295204,,-106150242.5,171871512.4,65721269.88
000713,丰乐种业,2023-06-30,B,0,,136534025.1,,,,,,,,,,,,,,,16352672.28,152886697.4,112571827,,,,,,,,,,,,,36062996.36,3614473.29,32641184.17,184890480.8,-32003783.4,797614259.9,994165.09,7500,,,798615925,12155830.2,769103383.1,,14850000,,796109213.3,2506711.69,,,,,21610000,,21610000,46010000,12615034.57,,,58625034.57,-37015034.57,,,-66512106.28,109804227.3,43292121.05
000713,丰乐种业,2023-09-30,A,0,,1908400131,,,,,,,,,,,,,,15722492.85,68181135.31,1992303759,1564008187,,,,,,,,,,,,,141651000,30699160.32,146888038.6,1883246386,109057372.9,982351564.3,3089157.62,8710479.5,,,994151201.4,115841280.3,988040000,,14850000,,1118731280,-124580078.9,,,,,119247186.6,,119247186.6,95860000,16382674.05,,,112242674.1,7004512.55,-112916.52,,-8631109.98,171871512.4,163240402.4
000713,丰乐种业,2023-12-31,A,0,,2780825288,,,,,,,,,,,,,,9364364.61,20658880.61,2810848533,2291944981,,,,,,,,,,,,,203452397.1,32717830.46,116995668.8,2645110878,165737655.6,1218385003,8427841.73,6572566,,,1233385411,167311957,1246111842,,,,1413423799,-180038387.8,,,,,164861604.6,,164861604.6,160729156,17804877.6,,19214126.78,197748160.4,-32886555.77,565998.34,,-46621289.57,171871512.4,125250222.8
000713,丰乐种业,2023-12-31,B,0,,520190878.2,,,,,,,,,,,,,,,12103991.91,532294870.2,426577513.3,,,,,,,,,,,,,65107323.9,3281428.76,8638083.3,503604349.2,28690520.93,1188747790,8427841.73,7320.27,,,1197182952,20723702.57,1237845861,,,,1258569563,-61386611.69,,,,,51740500,,51740500,49732850,12899704.9,,3562588.47,66195143.37,-14454643.37,-41743.02,,-47192477.15,109804227.3,62611750.18
000713,丰乐种业,2024-01-01,A,0,,2780825288,,,,,,,,,,,,,,9364364.61,20658880.61,2810848533,2291944981,,,,,,,,,,,,,203452397.1,32717830.46,116995668.8,2645110878,165737655.6,1218385003,8427841.73,6572566,,,1233385411,167311957,1246111842,,,,1413423799,-180038387.8,,,,,164861604.6,,164861604.6,160729156,17804877.6,,19214126.78,197748160.4,-32886555.77,565998.34,,-46621289.57,171871512.4,125250222.8
000713,丰乐种业,2024-01-01,B,0,,520190878.2,,,,,,,,,,,,,,,12103991.91,532294870.2,426577513.3,,,,,,,,,,,,,65107323.9,3281428.76,8638083.3,503604349.2,28690520.93,1188747790,8427841.73,7320.27,,,1197182952,20723702.57,1237845861,,,,1258569563,-61386611.69,,,,,51740500,,51740500,49732850,12899704.9,,3562588.47,66195143.37,-14454643.37,-41743.02,,-47192477.15,109804227.3,62611750.18
000713,丰乐种业,2024-03-31,A,0,,504492845.8,,,,,,,,,,,,,,9989502.14,9103041.34,523585389.3,581309667,,,,,,,,,,,,,73093075.93,13587724.38,53178694.64,721169162,-197583772.7,408502444.4,,,,,408502444.4,30073468.75,218550000,,,,248623468.8,159878975.7,,,,,33200000,,33200000,3600000,1490738.63,,,5090738.63,28109261.37,177154.29,,-9418381.32,125250222.8,115831841.5
000713,丰乐种业,2024-06-30,A,0,,1133279752,,,,,,,,,,,,,,15511014.24,41002989.84,1189793756,1150080101,,,,,,,,,,,,,122559284,22667482.4,113737534.9,1409044402,-219250646,602502444.4,450000,24182.81,,,602976627.3,73581775.01,374870000,,,,448451775,154524852.2,,,,,66196000,,66196000,8560000,15479638.76,,,24039638.76,42156361.24,787921.9,,-21781510.59,125250222.8,103468712.2
000713,丰乐种业,2024-06-30,B,0,,143728171.1,,,,,,,,,,,,,,-6180,31090904.22,174812895.3,93119021.34,,,,,,,,,,,,,45040107.68,4228494.91,40434729.72,182822353.7,-8009458.31,593502444.4,,,,,593502444.4,1858884.2,565210476.3,,,,567069360.5,26433083.93,,,,,,,,3600000,12508579.9,,,16108579.9,-16108579.9,,,2315045.72,62611750.18,64926795.9
000713,丰乐种业,2024-09-30,A,0,,1905071725,,,,,,,,,,,,,,18584722.41,43006890.38,1966663337,1659415983,,,,,,,,,,,,,165834409.8,31577901.07,223219525.2,2080047819,-113384481.1,800636267.3,1632931.27,32421.67,,,802301620.3,98805301.58,656012000,,,,754817301.6,47484318.67,,,,,104396000,,104396000,50360000,16501185.08,,17490167.44,84351352.52,20044647.48,663457.87,,-45192057.12,125250222.8,80058165.68
000713,丰乐种业,2024-12-31,A,0,,2702253620,,,,,,,,,,,,,,19264009.68,47524510.87,2769042141,2374899761,,,,,,,,,,,,,255770717.6,36807510.43,129744975.5,2797222964,-28180823.57,1013172913,5224275.91,36017.03,,,1018433206,141883321,733337000,,,,875220321,143212884.5,,,,,113456000,,113456000,55320000,18909156.53,,39742840.26,113971996.8,-515996.79,2533536.36,,117049600.5,125250222.8,242299823.3
000713,丰乐种业,2024-12-31,B,0,,474584871.9,,,,,,,,,,,,,,,22214533.66,496799405.5,288886485.4,,,,,,,,,,,,,85329014.47,2959806.06,49565656.19,426740962.1,70058443.45,2632614780,4774275.91,8160.36,,,2637397216,27248451.83,2627216496,,,,2654464948,-17067731.85,,,,,,,,7200000,12671569.9,,6465889.8,26337459.7,-26337459.7,76490.02,,26729741.92,62611750.18,89341492.1
000735,罗牛山,2020-01-01,A,0,,1113990264,,,,,,,,,18008035.02,,,,,850058.4,146472995.5,1279321353,843650632.2,-5219595.14,,,,3313674.8,,,,,,,,261639712.3,89607790.72,124506783,1317498998,-38177645.31,1610564.2,43437036.44,26332465.59,1000000,7754522.4,80134588.63,181159632.5,597712.81,,26354682.19,60000000,268112027.5,-187977438.9,1600000,1600000,1600000,,766136293.7,111172778.2,878909071.9,646010000,58571258.43,,76776755.49,781358013.9,97551058,,,-128604026.2,376962176.5,248358150.3
000735,罗牛山,2020-01-01,B,0,,87378173.17,,,,,,,,,,,,,,0,162673000.4,250051173.5,163412858.9,,,,,,,,,,,,,61712429.25,52702609.68,156127317,433955214.8,-183904041.3,1129901.77,37972154.35,18328260,,,57430316.12,3501647.1,438770.81,,,,3940417.91,53489898.21,,,,,255701293.7,0,255701293.7,10000,32322171.53,,65000000,97332171.53,158369122.2,,,27954979.08,95395477.47,123350456.6
000735,罗牛山,2020-03-31,A,0,,558351276.7,,,,,,,,,1643292.15,,,,,47023.86,52320214.48,612361807.2,588625402.3,,,,,556520.7,,,,,,,,67004749.32,11553509.4,33934321.08,701674502.8,-89312695.59,501704.27,40612.3,102766.1,3000000,55072083.02,58717165.69,92004982.91,20642079.35,,,73000000,185647062.3,-126929896.6,,,,,380223153.3,,380223153.3,10660000,12706406.28,,,23366406.28,356856747,,,140614154.9,248358150.3,388972305.2
000735,罗牛山,2020-03-31,B,0,,9472808.58,,,,,,,,,,,,,,22695.82,27713883.74,37209388.14,105395672.6,,,,,,,,,,,,,14911963.37,588525.01,128213081.7,249109242.7,-211899854.6,31679.42,40612.3,100000,,55000000,55172291.72,1438030.05,32079.35,,,,1470109.4,53702182.32,,,,,270223153.3,,270223153.3,10660000,5429468.65,,,16089468.65,254133684.7,,,95936012.37,123350456.6,219286468.9
000735,罗牛山,2020-06-30,A,0,,1160121951,,,,,,,,,2909307.87,,,,,317029.73,22223843.04,1185572132,1148608864,,,,,1128419.88,,,,,,,,129501628.8,19131921.46,110859312.2,1409230146,-223658014.6,314576.47,44839218.91,1176030.96,425836.4,60201214.8,106956877.5,408408703.1,119576.85,,10539975.15,6320000,425388255.1,-318431377.5,,,,,1000395325,66707543.22,1067102869,63970990.1,29649162.83,,45543.21,93665696.14,973437172.4,,,431347780.2,248358150.3,679705930.6
000735,罗牛山,2020-06-30,B,0,,35546387.47,,,,,,,,,,,,,,51970.38,12996459.39,48594817.24,251960188.1,,,,,,,,,,,,,38089553.14,6941701.34,208506175,505497617.6,-456902800.4,114576.47,37953467.48,100200,,,38168243.95,2327297.55,119576.85,,26564775.33,,29011649.73,9156594.22,,,,,747223153.3,65000000,812223153.3,39560000,13912848.14,,,53472848.14,758750305.2,,,311004099,123350456.6,434354555.6
000735,罗牛山,2020-09-30,A,0,,1832442080,,,,,,,,,5725668.89,,,,,907702.31,70969995.33,1910045447,1778914562,,,,,2806154.31,,,,,,,,236800886.5,65620467.44,117963467.8,2202105538,-292060091.8,1568537.71,45171061.4,3028546.65,425836.4,64626421.61,114820403.8,779821852.2,314329.07,,10539975.15,6320000,796996156.5,-682175752.7,,,,,1634218481,96708311.12,1730926792,198119300,72396637.93,,45543.21,270561481.1,1460365311,,,486129466.8,248358150.3,734487617.1
000735,罗牛山,2020-09-30,B,0,,55336725.94,,,,,,,,,,,,,,29274.56,76768160.32,132134160.8,390287631.5,,,,,,,,,,,,,58372617.62,49989511,272809506.6,771459266.7,-639325105.9,260015.42,38091006,385200,,,38736221.42,3719852.23,127623937.6,,,,131343789.8,-92607568.42,,,,,1137298706,65000000,1202298706,160530000,47535898.45,,,208065898.5,994232807.9,,,262300133.5,123350456.6,385650590.1
000735,罗牛山,2020-12-31,A,0,,2326204015,,,,,,,,,15192974.76,,,,,850058.4,79657572.03,2421904620,2302453775,-54113037.4,,,,1500809.03,,,,,,,,313524313.2,47705421.93,79008797.64,2690080079,-268175459,915660.34,44696402.23,54637219.75,7836.4,62854295.91,163111414.6,1065892140,373726.77,,20191611.98,162000000,1248457479,-1085346065,,,,,1760747123,99997364.47,1860744488,433708600,102481250.7,,2154849.27,538344700,1322399788,,,-31121735.94,248358150.3,217236414.4
000735,罗牛山,2020-12-31,B,0,,79176368.18,,,,,,,,,,,,,,0,367138739,446315107.2,504369806.3,,,,,,,,,,,,,67377848.59,24893887.62,494879355.7,1091520898,-645205791.1,669884.39,37810650.8,1576401.15,,,40056936.34,3987144.87,133273735.3,,,,137260880.2,-97203943.84,,,,,1137298706,65000000,1202298706,365530000,63458559.58,,,428988559.6,773310146.7,,,30900411.76,123350456.6,154250868.3
000735,罗牛山,2021-01-01,A,0,,2326204015,,,,,,,,,15192974.76,,,,,850058.4,79657572.03,2421904620,2302453775,-54113037.4,,,,1500809.03,,,,,,,,313524313.2,47705421.93,79008797.64,2690080079,-268175459,915660.34,44696402.23,54637219.75,7836.4,62854295.91,163111414.6,1065892140,373726.77,,20191611.98,162000000,1248457479,-1085346065,,,,,1760747123,99997364.47,1860744488,433708600,102481250.7,,2154849.27,538344700,1322399788,,,-31121735.94,248358150.3,217236414.4
000735,罗牛山,2021-01-01,B,0,,79176368.18,,,,,,,,,,,,,,,367138739,446315107.2,504369806.3,,,,,,,,,,,,,67377848.59,24893887.62,494879355.7,1091520898,-645205791.1,669884.39,37810650.8,1576401.15,,,40056936.34,3987144.87,133273735.3,,,,137260880.2,-97203943.84,,,,,1137298706,65000000,1202298706,365530000,63458559.58,,,428988559.6,773310146.7,,,30900411.76,123350456.6,154250868.3
000735,罗牛山,2021-03-31,A,0,,553681756.4,,,,,,,,,2581368.01,,,,,1843238.54,27768677.06,585875040,502548095.8,,,,,33,,,,,,,,102091666.2,17051245.84,62478664.87,684169705.7,-98294665.67,18027.42,36409.85,8833771.84,,262068130.4,270956339.5,157264599.4,100822.18,,,222000000,379365421.6,-108409082.1,,,,,695288150.4,,695288150.4,451845324.9,26061120.69,,,477906445.6,217381704.8,,,10677957.03,217236414.4,227914371.4
000735,罗牛山,2021-03-31,B,0,,127553329.7,,,,,,,,,,,,,,,28508353.06,156061682.7,201814171.3,,,,,,,,,,,,,24220429.62,9068432.55,45270499.17,280373532.6,-124311849.9,18027.42,16245273.15,200,,,16263500.57,352699.74,147931731.2,,,,148284431,-132020930.4,,,,,494426693.7,,494426693.7,241600880.5,14416039.36,,,256016919.9,238409773.9,,,-17923006.4,154250868.3,136327861.9
000735,罗牛山,2021-06-30,A,0,,1800109019,,,,,,,,,7159023.23,,,,,2640410.86,119230334.1,1929138787,978344976.7,-21691704.97,,,,33,,,,,,,,211636744.7,79622582.12,214371619.7,1462284251,466854535.6,168027.42,30581162.37,16933156.27,,164336546.3,212018892.4,280439582.4,10034676.33,,,112087934,402562192.7,-190543300.3,227456500,227456500,,,842765766,100000,1070322266,879743364,80301225.7,,,960044589.7,110277676.3,,,386588911.6,217236414.4,603825326
000735,罗牛山,2021-06-30,B,0,,942395067.5,,,,,,,,,,,,,,777780,1569764222,2512937070,316230759.6,,,,,,,,,,,,,28448309.46,63314335.63,1486898502,1894891906,618045163.4,18027.42,25416494.77,1790,,,25436312.19,472049.84,148638289.3,,9315230,,158425569.2,-132989257,,,,,274426693.7,,274426693.7,601659964,26979879.1,,,628639843.1,-354213149.4,,,130842757.1,154250868.3,285093625.4
000735,罗牛山,2021-09-30,A,0,,3234988136,,,,,,,,,7569823.69,,,,,3097028.95,108719727.6,3354374716,1682494735,-29584206.91,,,,,,,,,,,,315202693.9,171488763.8,207667768.2,2347269754,1007104962,15168027.42,6760341.68,25149574.67,,165520353.2,212598296.9,506864570.2,34383834.67,,,178087934,719336338.8,-506738041.9,227456500,227456500,227456500,,1025409991,,1252866491,1189743364,83332748.63,,,1273076113,-20209621.97,,,480157297.8,217236414.4,697393712.2
000735,罗牛山,2021-12-31,A,0,,4131808792,,,,,,,,,7756417.02,,,,,,132972535.1,4272537745,2355539234,-64137773.29,,,,,,,,,,,,423367259.5,220099084.8,151830063.6,3086697868,1185839876,490292.3,5488312.64,118652510.7,,2760672183,2885303298,825450301.1,13101008.12,,,2676505455,3515056764,-629753465.6,232456500,232456500,232456500,,1151732495,12244000,1396432995,1400264003,89652353.6,,24251810.02,1514168166,-117735171.8,,,438351238.8,217236414.4,655587653.2
000735,罗牛山,2021-12-31,B,0,,2347984321,,,,,,,,,,,,,,,449859037.7,2797843358,995495622.3,,,,,,,,,,,,,87569086.03,188457610.2,619572640.1,1891094959,906748399.8,140292.3,24182634.64,,,661743113.1,686066040.1,1736175.15,210446756.8,,,724395797.6,936578729.5,-250512689.5,,,,,636009964,,636009964,1118881364,49021872.09,,,1167903236,-531893272.1,,,124342438.2,154250868.3,278593306.5
000735,罗牛山,2022-01-01,A,0,,4131808792,,,,,,,,,7756417.02,,,,,,132972535.1,4272537745,2355539234,-64137773.29,,,,,,,,,,,,423367259.5,220099084.8,151830063.6,3086697868,1185839876,490292.3,5488312.64,118652510.7,,2760672183,2885303298,825450301.1,13101008.12,,,2676505455,3515056764,-629753465.6,232456500,232456500,232456500,,1151732495,12244000,1396432995,1400264003,89652353.6,,24251810.02,1514168166,-117735171.8,,,438351238.8,217236414.4,655587653.2
000735,罗牛山,2022-01-01,B,0,,2347984321,,,,,,,,,,,,,,,449859037.7,2797843358,995495622.3,,,,,,,,,,,,,87569086.03,188457610.2,619572640.1,1891094959,906748399.8,140292.3,24182634.64,,,661743113.1,686066040.1,1736175.15,210446756.8,,,724395797.6,936578729.5,-250512689.5,,,,,636009964,,636009964,1118881364,49021872.09,,,1167903236,-531893272.1,,,124342438.2,154250868.3,278593306.5
000735,罗牛山,2022-03-31,A,0,,934180623.9,,,,,,,,,904662.6,,,,,,48390414.05,983475700.5,615032303.5,-3772883.69,,,,,,,,,,,,118467156.3,37232657.81,54323290.19,821282524.1,162193176.5,,7464750.59,1317790.43,372400,418103396,427258337,140695950.1,4926.54,,,814540000,955240876.7,-527982539.7,1125000,1125000,,,615036081.4,100000,616261081.4,543299238.8,33573551.1,,,576872789.9,39388291.53,,,-326401071.6,655587653.2,329186581.6
000735,罗牛山,2022-06-30,A,0,,1814064471,,,,,,,,,993527.67,,,,,51589155.88,91795476.52,1958442631,1251745652,-5255767.38,,,,,,,,,,,,223962255.1,80182588.68,119610404.6,1670245133,288197497.3,4500000,7551142.22,9308670.5,463400,884319394,906142606.7,244358487,67991.58,,,1346140000,1590566479,-684423871.8,2125000,2125000,,,980941156.7,,983066156.7,626887838.8,59441499.06,,,686329337.8,296736818.8,,,-99489555.68,655587653.2,556098097.5
000735,罗牛山,2022-06-30,B,0,,722902266,,,,,,,,,,,,,,27766404.82,420318211.1,1170986882,366433079.7,,,,,,,,,,,,,45356205.59,65828110.04,262550674.7,740168070.1,430818811.8,,939446.22,448919.09,463400,50150843.72,52002609.03,231588,72577338.68,,,409600000,482408926.7,-430406317.7,,,,,500000000,,500000000,458588600,14822234.78,,,473410834.8,26589165.22,,,27001659.39,294388233.4,321389892.8
000735,罗牛山,2022-09-30,A,0,,2724460764,,,,,,,,,1466431.67,,,,,81957755.58,146458378.8,2954343330,1859718707,-15279446.36,,,,,,,,,,,,324575948.6,108856353.9,138951419.5,2416822983,537520347,4500000,8670569.32,19277594.8,463400,1211477326,1244388890,358912027.5,100853.41,,,1790340000,2149352881,-904963990.8,2125000,2125000,,,1109269970,,1111394970,861098014.3,86737809.14,,,947835823.4,163559147,,,-203884496.8,655587653.2,451703156.4
000735,罗牛山,2022-12-31,A,0,,3538792417,,,,,,,,,1466431.67,,,,,89877843.44,211128914.7,3841265607,2539169607,-18729446.36,,,,,,,,,,,,389175520.2,130031949.7,227879083.3,3267526714,573738893.5,4500000,8670569.32,57577874.6,,1734369687,1805118131,492191850.7,501823.41,,,2170977095,2663670769,-858552637.5,1625000,1625000,1625000,,1353170462,,1354795462,994516519.2,110336667.9,2833584,26785195.07,1131638382,223157079.5,,,-61656664.5,655587653.2,593930988.7
