Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,B001100000,B001101000,Bbd1102000,Bbd1102101,Bbd1102203,B0i1103000,B0i1103101,B0i1103111,B0i1103203,B0i1103303,B0d1104000,B0d1104101,B0d1104201,B0d1104301,B0d1104401,B0d1104501,B0f1105000,B001200000,B001201000,B0i1202000,B0i1203000,B0i1203101,B0i1203203,B0i1204000,B0i1204101,B0i1204203,B0i1205000,B0i1206000,B001207000,B0f1208000,B0i1208103,B0I1214000,B001209000,B001210000,B001216000,B001211000,B001211101,B001211203,B001305000,B001302000,B001302101,B001302201,B001303000,B001306000,B001301000,B001212000,B001307000,B001308000,B0f1213000,B001304000,B001300000,B001400000,B001400101,B001500000,B001500101,B001500201,B001000000,B002100000,B002200000,B002300000,B002000000,B002000401,B002000501,B002000101,B002000301,B002000201,B003000000,B004000000,B005000000,B005000101,B005000102,B006000000,B006000101,B006000103,B006000102
000998,隆平高科,2020-09-30,B,0,,111560195.1,111560195.1,,,,,,,,,,,,,,,,349617125.4,80433360.9,,,,,,,,,,2576248.41,,,,5015429.64,81814319.01,16222530.18,163555237.3,276439216.8,46940121.74,7645000,28997424.45,-68011675.4,,,,-8430929.26,-11379539.85,907397.89,-46564.81,,,-220364141.9,2543126.99,,9517875.19,,,-227338890.1,,,,-227338890.1,,,,,,,,-148261825.1,,,-375600715.2,,,
000998,隆平高科,2020-09-30,A,0,,944093446.4,944093446.4,,,,,,,,,,,,,,,,1201482288,519082700.4,,,,,,,,,,6926310.32,,,,193702940.1,242779113.8,75251160.96,163740062.4,243188725.7,13832848.05,34821962.1,-51328292.26,-71598322.55,,,,-8430929.26,-2121912.86,2797385.42,1376796.56,,,-280273831.9,3812431.68,,15251718.95,,,-291713119.1,9007049.77,,,-300720168.9,,,-339721268.1,,39001099.19,-0.2625,-0.2625,-152485538.5,,,-453205707.4,-492478843.7,,39273136.28
000998,隆平高科,2020-12-31,B,0,,175435424.7,175435424.7,,,,,,,,,,,,,,,,376071776.3,132392249,,,,,,,,,,3052392.65,,,,16573524.3,97311548.55,30642815.35,96099246.43,301569601.7,59912974.11,19973200,247123449.2,101687514,,,,-124073008.7,-8776908.28,-22120007.2,-1016936.28,,,-89526562.88,,,11077929.78,,,-100604492.7,,,,-100604492.7,,,,,,,,-774977509.1,,,-875582001.8,,,
000998,隆平高科,2020-12-31,A,0,,3290527651,3290527651,,,,,,,,,,,,,,,,3029154243,2020755520,,,,,,,,,,10228724.73,,,,382240212.1,348240521.4,193000615.2,74688649.85,268626301.6,47846338.99,73188981.61,125844688.2,115792663.8,,,,-124327383.7,-32399324.7,-30670091.74,282211.75,,,273292488.8,1258713.98,,24491354.83,,,250059848,17672110.88,,,232387737.1,,,115902867.9,,116484869.3,0.09,0.09,-786787647.2,,,-554399910.1,-670815643.2,,116415733.2
000998,隆平高科,2021-01-01,B,0,,175435424.7,175435424.7,,,,,,,,,,,,,,,,376071776.3,132392249,,,,,,,,,,3052392.65,,,,16573524.3,97311548.55,30642815.35,96099246.43,301569601.7,59912974.11,19973200,247123449.2,101687514,,,,-124073008.7,-8776908.28,-22120007.2,-1016936.28,,,-89526562.88,,,11077929.78,,,-100604492.7,,,,-100604492.7,,,,,,,,-774977509.1,,,-875582001.8,,,
000998,隆平高科,2021-01-01,A,0,,3290527651,3290527651,,,,,,,,,,,,,,,,3029154243,2020755520,,,,,,,,,,10228724.73,,,,382240212.1,348240521.4,193000615.2,74688649.85,268626301.6,47846338.99,73188981.61,125844688.2,115792663.8,,,,-124327383.7,-32399324.7,-30670091.74,282211.75,,,273292488.8,1258713.98,,24491354.83,,,250059848,17672110.88,,,232387737.1,,,115902867.9,,116484869.3,0.09,0.09,-786787647.2,,,-554399910.1,-670815643.2,,116415733.2
000998,隆平高科,2021-03-31,B,0,,59632465.72,59632465.72,,,,,,,,,,,,,,,,139500312.1,42455260.73,,,,,,,,,,666434.62,,,,920140.91,33431845.37,715568.33,61311062.09,54901089.93,12831719.61,,149897416.2,-14471748.19,,,,-36000000,-363270.15,-34776.08,,,,33631523.67,3158899,,,,,36790422.67,,,,36790422.67,,,,,,,,-105412285.4,,,-68621862.75,,,
000998,隆平高科,2021-03-31,A,0,,850409236.7,850409236.7,,,,,,,,,,,,,,,,737244015.9,498713703.3,,,,,,,,,,1874882.42,,,,68652796.49,89015572.77,24804284.85,54182776.13,43691239.22,8730818.78,2281931.68,-6263293.14,-12023727.45,,,,-36031538.75,-3049083.36,-7122796.7,-4210199.87,,,58770240.64,3939648.29,,1441571.6,,,61268317.33,-139486.32,,,61407803.65,,,40525069.49,,20882734.16,0.0313,0.0313,-104372383.1,,,-42964579.44,-63845078.09,,20880498.65
000998,隆平高科,2021-06-30,B,0,,115329017,115329017,,,,,,,,,,,,,,,,202757287.1,76266465.92,,,,,,,,,,1356404.85,,,,3947822.93,49279447.52,14147030.3,57760115.57,110636932.7,34072097.56,5371279,303967134.5,-32078296.17,,,,-9834536.37,,-252640.8,60433.02,,,211883399.2,370000,,1639775.55,,,210613623.7,,,,210613623.7,,,,,,,,67124733.71,,,277738357.4,,,
000998,隆平高科,2021-06-30,A,0,,1119817153,1119817153,,,,,,,,,,,,,,,,1083651860,662129438.6,,,,,,,,,,5050533.11,,,,147718591.4,151257532.7,75761575.46,41734188.26,85690862.9,21654368.52,15174016.72,-18440455.15,-40611526.63,,,,-9768235.27,-21686447.05,748880.36,-5946706.31,,,-3753653.35,1118794.04,,2753078.19,,,-5387937.5,8886591.78,,,-14274529.28,,,-57110536.07,,42836006.79,-0.0441,-0.0441,63319404.22,,,49044874.94,6213504.75,,42831370.19
000998,隆平高科,2021-09-30,A,0,,827047304,827047304,,,,,,,,,,,,,,,,1289500525,614207328.5,,,,,,,,,,6853417.71,,,,233028892.4,228635645.4,109201266.2,97573974.81,135270732.2,29768921,20733073.12,433173758.6,-10863637.12,,,,-52779853.55,-192735621.5,6251311.41,-17578381.74,,,-265388934.6,3197874.1,,4715756.4,,,-266906816.9,9299946.15,,,-276206763.1,,,-298277030.5,,22070267.47,-0.2305,-0.2305,-90529440.33,,,-366736203.4,-388803580.4,,22067377.02
000998,隆平高科,2021-12-31,B,0,,261463322.3,261463322.3,,,,,,,,,,,,,,,,457750994.5,178533819.3,,,,,,,,,,2920838.47,,,,25467129.47,86994514.24,39253904.54,124580788.4,232294710.9,51554058.43,6119214.39,768313921.1,91645130.07,,,,10695223.98,,-37376370.83,260972.15,,,551725288.6,804958.99,,2364310.45,,,550165937.2,,,,550165937.2,,,,,,,,-197727965.6,,,352437971.6,,,
000998,隆平高科,2021-12-31,A,0,,3503442454,3503442454,,,,,,,,,,,,,,,,3410684902,2302758441,,,,,,,,,,11813921.47,,,,423790955.1,363774948.4,208205820.6,100340816.1,176877781.8,26395239.84,35268348.38,583299837.9,118784392.5,,,,11337688.73,-450212979.5,-42526941.88,-14162757.57,,,215760747.7,2155353.69,,27062231.2,,,190853870.2,17673771.79,,,173180098.4,,,62447360.75,,110732737.6,0.05,0.05,-203679821.4,,,-30499722.99,-140550924.7,,110051201.7
000998,隆平高科,2022-01-01,A,0,,3503442454,3503442454,,,,,,,,,,,,,,,,3410684902,2302758441,,,,,,,,,,11813921.47,,,,423790955.1,363774948.4,208205820.6,100340816.1,176877781.8,26395239.84,35268348.38,583299837.9,118784392.5,,,,11337688.73,-450212979.5,-42526941.88,-14162757.57,,,215760747.7,2155353.69,,27062231.2,,,190853870.2,17673771.79,,,173180098.4,,,62447360.75,,110732737.6,0.05,0.05,-203679821.4,,,-30499722.99,-140550924.7,,110051201.7
000998,隆平高科,2022-01-01,B,0,,261463322.3,261463322.3,,,,,,,,,,,,,,,,457750994.5,178533819.3,,,,,,,,,,2920838.47,,,,25467129.47,86994514.24,39253904.54,124580788.4,232294710.9,51554058.43,6119214.39,768313921.1,91645130.07,,,,10695223.98,,-37376370.83,260972.15,,,551725288.6,804958.99,,2364310.45,,,550165937.2,,,,550165937.2,,,,,,,,-197727965.6,,,352437971.6,,,
000998,隆平高科,2022-03-31,A,0,,905492180.5,905492180.5,,,,,,,,,,,,,,,,733437040.8,498978393,,,,,,,,,,3295201.65,,,,82142122.17,99959760.5,28148235.51,20913327.97,37904807.28,8739250.37,7749938.92,-43324117.97,-47518464.82,,,,-8465628.66,-12657488.44,-5102658.47,-6392.73,,,110248792.4,748299.9,,2967019.69,,,108030072.6,1093368.28,,,106936704.3,,,54458451.35,,52478252.93,0.0421,0.0421,351832535.7,,,458769240,406287760.5,,52481479.44
000998,隆平高科,2022-06-30,B,0,,77585455.5,77585455.5,,,,,,,,,,,,,,,,350582486.3,44100491.83,,,,,,,,,,1510509.54,,,,3981387.03,69021846.21,19220687.61,212747564.1,120224369.2,23131636.42,3089100,352499767.2,-72551567.03,,,,-5700891.59,,1028885.29,-29200.8,,,77890629.33,420194,,,,,78310823.33,,,,78310823.33,,,,,,,,191453944.9,,,269764768.3,,,
000998,隆平高科,2022-06-30,A,0,,1197965055,1197965055,,,,,,,,,,,,,,,,1372808285,712982509.7,,,,,,,,,,7242108.29,,,,149231362.6,168702829.9,138250883.9,196398590.1,89500809.32,13218146.62,34671596.39,-62750778.53,-102091315,,,,-6515932.59,-24202442.19,-2804652.92,5465401.43,,,-230980037.8,1907794.57,,4635626.97,,,-233707870.2,7910288.4,,,-241618158.6,,,-297843725.8,,56225567.19,-0.2302,-0.2302,197251369.8,,,-44366788.81,-100199192.1,,55832403.32
000998,隆平高科,2022-09-30,A,0,,1283597122,1283597122,,,,,,,,,,,,,,,,1879052714,811296213.6,,,,,,,,,,10543864.24,,,,242004863.7,286773612,202796676,325637485,131723039.8,18762476.37,64962755.93,-49962699.18,-94608137.34,,,,-15577124.58,-40834200.86,-3002453.94,723863.93,,,-639145450.7,4356217.23,,18090636.93,,,-652879870.4,9936189.73,,,-662816060.1,,,-710406932.1,,47590871.95,-0.5458,-0.5458,247455130.6,,,-415360929.5,-462677087.1,,47316157.52
000998,隆平高科,2022-12-31,A,1,"2024-04-27,2023-04-29,2023-03-08",3688805655,3688805655,,,,,,,,,,,,,,,,4193374746,2460124720,,,,,,,,,,17533162.04,,,,433968015.8,494931825.9,439318973.5,347498048.2,187917999,27756659.53,97905985.91,165346782.2,95516450.68,,,,-31618307.48,-336983615.4,-123838901.9,977346.85,,,-732779800.5,6699293.4,,26760538.49,,,-752841045.6,19354271.08,,,-772195316.7,,,-876466139.9,,104270823.2,-0.67,-0.67,332761789.1,,,-439433527.6,-543453278.3,,104019750.8
000998,隆平高科,2022-12-31,B,0,,194597476.3,194597476.3,,,,,,,,,,,,,,,,787446845.9,119995724.8,,,,,,,,,,3698912.74,,,,30236511.71,194668622.6,62038388.14,376808685.8,240464169.2,45860312.37,17832067.82,673741468.6,118823725.5,,,,-30104166.7,,-73900933.53,-1632.83,,,-5282566.27,1197716.94,,140659.77,,,-4225509.1,,,,-4225509.1,,,,,,,,324187828.1,,,319962319,,,
000998,隆平高科,2023-01-01,A,0,,7532070584,7532070584,,,,,,,,,,,,,,,,7301891255,4607588090,,,,,,,,,,52961155.36,,,,804756578.9,769368282.7,590774620.5,476442527.2,358480271.3,63821788.97,99039043.89,-21233447.99,-90283005.57,,,,-16436818.36,-451484359.4,-110792497.5,717789.81,,,-270010959.9,6699296.6,,31724950.07,,,-295036613.4,137339350,,,-432375963.4,,,-832868610.4,,400492647,-0.64,-0.64,909824735.2,,,477448771.8,-437076941.7,,914525713.5
000998,隆平高科,2023-01-01,B,0,,194597476.3,194597476.3,,,,,,,,,,,,,,,,787446845.9,119995724.8,,,,,,,,,,3698912.74,,,,30236511.71,194668622.6,62038388.14,376808685.8,240464169.2,45860312.37,17832067.82,673741468.6,118823725.5,,,,-30104166.7,,-73900933.53,-1632.83,,,-5282566.27,1197716.94,,140659.77,,,-4225509.1,,,,-4225509.1,,,,,,,,324187828.1,,,319962319,,,
000998,隆平高科,2023-03-31,A,1,2023-08-02,1065088746,1065088746,,,,,,,,,,,,,,,,855663063.6,584866958.6,,,,,,,,,,3702879.71,,,,81353525.27,105200349.9,56915582.12,23623768.09,55586912.58,7292864.39,20136931.4,-10011267.12,-13710281.73,,,,4972220.35,-39048.38,-3709908.47,74215.89,,,220848826.2,326518.58,,495404.02,,,220679940.7,2923769.04,,,217756171.7,,,151198905.6,,66557266.05,0.1148,0.1148,38524166.21,,,256280337.9,189557158.6,,66723179.25
000998,隆平高科,2023-06-30,A,0,,1784933135,1784933135,,,,,,,,,,,,,,,,1711935809,1031329566,,,,,,,,,,8775776.73,,,,155856239.6,197265119.1,170722523.2,147986584.6,115244318.4,14165048.41,43413884.8,-120111151.1,-124324847.1,,,,3355444.24,-35118862.71,-11418611.87,154508.19,,,-46727461.95,2625521.93,,3686698.93,,,-47788638.95,13383543.16,,,-61172182.11,,,-144689985.8,,83517803.7,-0.1099,-0.1099,299163565.6,,,237991383.5,153911243,,84080140.56
000998,隆平高科,2023-06-30,B,0,,139440069,139440069,,,,,,,,,,,,,,,,377981593.7,92530595.08,,,,,,,,,,1738584.38,,,,3928258.42,101220226.5,15474188.77,163089740.6,127660322.5,11689552.87,8778839.49,369522857,-104065381.4,,,,3355444.24,-167232.79,-1495377.37,-20311.02,,,141432694.9,844070,,,,,142276764.9,,,,142276764.9,,,,,,,,289998290.4,,,432275055.3,,,
000998,隆平高科,2023-09-30,A,0,,2047059355,2047059355,,,,,,,,,,,,,,,,2276107878,1211807653,,,,,,,,,,11953253.38,,,,281511419.3,297637264.5,270054554.6,203143733,164524160.2,22172187.83,62324163.88,-237825451.5,-244770634.7,,,,-1542488.9,-34548007.26,-12330738.62,267384.26,,,-452703661.2,6322925.1,,8758201.29,,,-455138937.4,16404476.65,,,-471543414.1,,,-542982476.4,,71439062.38,-0.4123,-0.4123,175643835.3,,,-295899578.8,-367530744.5,,71631165.67
000998,隆平高科,2023-12-31,A,0,,9223216748,9223216748,,,,,,,,,,,,,,,,8569102111,5555719707,,,,,,,,,,60069886.91,,,,890732684.1,987833903.1,676850256,397895674.3,512288717,79094827.59,128663207.3,-39124614.33,-52441890.74,,,,-103152955.6,-243571482.9,-34861300.29,482766.77,,,362550257.1,29053723.93,,30093483.13,,,361510497.9,-12038155.59,,,373548653.5,,,200054689.6,,173493963.9,0.15,0.15,613006140.4,,,986554793.9,478859960.5,,507694833.4
000998,隆平高科,2023-12-31,B,0,,260589654.8,260589654.8,,,,,,,,,,,,,,,,739802540.1,169684547.5,,,,,,,,,,3442180.79,,,,33231393.36,212139784.3,50682711.17,270621923,217753115.5,3856971.04,32087592.23,588478844.1,-167802692.6,,,,11911619.58,-309054.99,15114060.75,,,,168070176.4,11170484.67,,64609644.09,,,114631017,,,,114631017,,,,,,,,142291238.6,,,256922255.6,,,
000998,隆平高科,2024-01-01,A,0,,9223216748,9223216748,,,,,,,,,,,,,,,,8569102111,5555719707,,,,,,,,,,60069886.91,,,,890732684.1,987833903.1,676850256,397895674.3,512288717,79094827.59,128663207.3,-39124614.33,-52441890.74,,,,-103152955.6,-243571482.9,-34861300.29,482766.77,,,362550257.1,29053723.93,,30093483.13,,,361510497.9,-12038155.59,,,373548653.5,373548653.5,,200054689.6,,173493963.9,0.15,0.15,613006140.4,278805270.9,334200869.5,986554793.9,478859960.5,,507694833.4
000998,隆平高科,2024-01-01,B,0,,260589654.8,260589654.8,,,,,,,,,,,,,,,,739802540.1,169684547.5,,,,,,,,,,3442180.79,,,,33231393.36,212139784.3,50682711.17,270621923,217753115.5,3856971.04,32087592.23,588478844.1,-167802692.6,,,,11911619.58,-309054.99,15114060.75,,,,168070176.4,11170484.67,,64609644.09,,,114631017,,,,114631017,114631017,,,,,,,142291238.6,,,256922255.6,,,
000998,隆平高科,2024-03-31,A,0,,2072229467,2072229467,,,,,,,,,,,,,,,,2033396074,1268268423,,,,,,,,,,18161156.57,,,,243870839.8,264167816.9,120177489.4,118750348.9,128544417.2,17551450.05,16038782.47,2175758.69,-869837.03,,,,-3952316.26,-9004274.61,4093148.93,2918755.85,,,51103247.53,751676.03,,3916390.05,,,47938533.51,-34918555.43,,,82857088.94,,,76881670.91,,5975418.03,0.0584,0.0584,-207743349.4,,,-124886260.4,-25820878.66,,-99065381.77
000998,隆平高科,2024-06-30,A,0,,2581899427,2581899427,,,,,,,,,,,,,,,,3251491769,1762457770,,,,,,,,,,22839851.46,,,,310677760,440581887.6,274036747.5,440897752.9,264681575,26036957.56,51451191.53,347260618.9,-2813068.02,,,,7012153.28,-53826211,25460363.64,3128689.1,,,-289105536.7,3677728.94,,7032825.18,,,-292460632.9,-206113411,,,-86347221.94,-86347221.94,,111288641.2,,-197635863.1,0.0845,0.0845,-977015783.3,-483986921.5,-493028861.8,-1063363005,-372698280.4,,-690664724.9
000998,隆平高科,2024-06-30,B,0,,193742771,193742771,,,,,,,,,,,,,,,,337065018.6,115442665.5,,,,,,,,,,2746379.37,,,,3773294.74,88562544.53,28029060.63,98511073.83,101521582.7,1813678.98,15270703.13,778028022.7,-4403316.51,,,,-35061759.6,,26862610.97,,,,641777329.6,2470238,,,,,644247567.6,2783662.33,,,641463905.3,641463905.3,,,,,,,87286.25,,,641551191.5,,,
000998,隆平高科,2024-09-30,A,0,,2880917211,2880917211,,,,,,,,,,,,,,,,4291919554,2067272167,,,,,,,,,,31126644.47,,,,492651967,651396066.8,440135929.1,609336779.7,398196772,39376317.17,73732183.62,337548510.1,-19617142.73,,,,835708.31,-143757041,-23252551.4,3081035.28,,,-1162814499,9535730.08,,8122670.8,,,-1161401439,-305118008.8,,,-856283430.4,-856283430.4,,-475413341.4,,-380870089.1,-0.361,-0.361,-924920530.5,-458543632.6,-466376897.9,-1781203961,-933956974,,-847246986.9
000998,隆平高科,2024-12-31,A,0,,8565552864,8565552864,,,,,,,,,,,,,,,,8932589319,5432034013,,,,,,,,,,49650269.89,,,,983256211.7,937782857.3,673908093.8,855957872.4,528188619.7,71182200.21,145444213.8,263514486,-21374037.84,,,,41466389.22,-387213415.3,-69218738.02,-106433.45,,,-373149952.7,13798092.02,,11135128.29,,,-370486989,-209865481.4,,,-160621507.6,-160621507.6,,113866777.8,,-274488285.4,0.09,0.09,-1666299156,-822341578.1,-843957578,-1826920664,-708474800.3,,-1118445863
000998,隆平高科,2024-12-31,B,0,,351679516.8,351679516.8,,,,,,,,,,,,,,,,696439723.2,215791418.6,,,,,,,,,,4546227.13,,,,41698928.21,176870002.6,78762077.05,178771069.6,188592021.5,9480159.28,38481376.84,1248829616,-13284794.67,,,,-45526922.88,-568713.79,13148002.11,-55706,,,909547445.7,2564828.8,,1570689.86,,,910541584.6,2783662.33,,,907757922.3,907757922.3,,,,,,,270398.41,,,908028320.7,,,
001201,东瑞股份,2021-01-01,B,0,,1038568562,1038568562,,,,,,,,,,,,,,,,720674033.9,621084568.6,,,,,,,,,,1313046.65,,,,47038968.15,40772042.16,3969070.55,6496337.8,6043710.86,1873774.97,6528274.43,38352227.08,38352227.08,,,,,,-266637.01,,,,362508392.1,49500.91,,8328439.26,,,354229453.8,6990324.15,,,347239129.6,,,,,,,,,,,347239129.6,,,
001201,东瑞股份,2021-01-01,A,0,,1366478266,1366478266,,,,,,,,,,,,,,,,707684484.7,546948601.8,,,,,,,,,,2433031.65,,,,54179013.54,90534754.94,6722353.57,6866729.19,7316840.36,2958518.49,9937722.4,44130478.63,44130478.63,,,,,-170860.96,-3451282.65,254.54,,,709240093.1,115073.46,,15536138.31,,,693819028.2,12532599.04,,,681286429.2,,,681286429.2,,,5.12,5.12,,,,681286429.2,681286429.2,,
001201,东瑞股份,2021-06-30,B,0,,459049997,459049997,,,,,,,,,,,,,,,,346412959.3,288029959.6,,,,,,,,,,704438.92,,,,27835694.6,28902908.09,2570883.06,-1630924.98,5169778.58,7352610.42,2652010.87,332024655.3,22024655.32,,,,354123.29,,214497.42,,,,447882324.6,0.06,,2434970.75,,,445447354,2581181.85,,,442866172.1,,,,,,,,,,,442866172.1,,,
001201,东瑞股份,2021-06-30,A,0,,654703962.2,654703962.2,,,,,,,,,,,,,,,,439344185.4,336015616.9,,,,,,,,,,1340764.39,,,,31214508.85,68254498.32,4337786.71,-1818989.75,6888898.92,9310467.42,4334445.97,23856722.54,23856722.54,,,,431589.04,-3188015.67,-51753.77,-1747.57,,,240741017.4,16500.06,,3536122.16,,,237221395.3,5442487.52,,,231778907.8,,,231778907.8,,,1.57,1.57,,,,231778907.8,231778907.8,,
001201,东瑞股份,2021-09-30,A,0,,839251405.3,839251405.3,,,,,,,,,,,,,,,,623094717.7,473238671.2,,,,,,,,,,1877235.09,,,,42017831.88,99175267.04,6918879.92,-133167.37,10936187.71,11923943.22,6823143.4,23434607.77,22299594.07,,,,8461976.72,-2831733.82,-626217.5,-1747.57,,,251416716.6,16500.08,,6273422.22,,,245159794.4,8784636.24,,,236375158.2,,,236375158.2,,,1.5,1.5,,,,236375158.2,236375158.2,,
001201,东瑞股份,2021-12-31,B,0,,1059539400,1059539400,,,,,,,,,,,,,,,,945783019.4,838052320.7,,,,,,,,,,1231098.84,,,,46494808.96,53341060.13,6341191.76,322539.07,9870990,10718523.1,5397708.17,329472929.1,17565891.97,,,,8629590.03,-4567739.28,285921.43,-6281,,,452968508.8,50000.08,,3682553.23,,,449335955.6,6055801.18,,,443280154.4,,,,,,,,,,,443280154.4,,,
001201,东瑞股份,2021-12-31,A,0,,1051843098,1051843098,,,,,,,,,,,,,,,,850145868.3,656015265.4,,,,,,,,,,2674144.11,,,,51453700.06,128465164.7,10490599.39,1046994.67,14165462.72,14383836.86,8848230.66,21947658.14,19310726.46,,,,12446339.29,-12365075.18,1034314.14,3345.45,,,233612042.4,87730.28,,9386270.27,,,224313502.4,12733742.05,,,211579760.3,,,211579760.3,,,1.3,1.3,,,,211579760.3,211579760.3,,
001201,东瑞股份,2022-01-01,A,0,,1051843098,1051843098,,,,,,,,,,,,,,,,850145868.3,656015265.4,,,,,,,,,,2674144.11,,,,51453700.06,128465164.7,10490599.39,1046994.67,14165462.72,14383836.86,8848230.66,21947658.14,19310726.46,,,,12446339.29,-12365075.18,1034314.14,3345.45,,,233612042.4,87730.28,,9386270.27,,,224313502.4,12733742.05,,,211579760.3,,,211579760.3,,,1.08,1.08,,,,211579760.3,211579760.3,,
001201,东瑞股份,2022-01-01,B,0,,1059539400,1059539400,,,,,,,,,,,,,,,,945783019.4,838052320.7,,,,,,,,,,1231098.84,,,,46494808.96,53341060.13,6341191.76,322539.07,9870990,10718523.1,5397708.17,329472929.1,17565891.97,,,,8629590.03,-4567739.28,285921.43,-6281,,,452968508.8,50000.08,,3682553.23,,,449335955.6,6055801.18,,,443280154.4,,,,,,,,,,,443280154.4,,,
001201,东瑞股份,2022-03-31,A,1,2022-04-30,228526374.7,228526374.7,,,,,,,,,,,,,,,,250440654.9,199800705.4,,,,,,,,,,562570.48,,,,11163734.29,35311021.31,2450264.39,1152359.1,4538646.32,3722972.08,5468477.85,-12053512.8,-12208864.04,,,,3969356.17,-3707650.88,-319544.58,-6704.38,,,-28563858.88,0.98,,2479546.1,,,-31043404,1190596.03,,,-32234000.03,,,-32234000.03,,,-0.18,-0.18,,,,-32234000.03,-32234000.03,,
001201,东瑞股份,2022-06-30,B,0,,291230146,291230146,,,,,,,,,,,,,,,,309978758.3,255163966.7,,,,,,,,,,568810.58,,,,21445026.62,27807116.1,2956399.44,2037438.83,5236370.47,3653970.59,7566765.97,-19902448.9,-20143348.03,,,,5473219.18,,-163662.23,-7092.73,,,-25781830.99,0.97,,1968490.5,,,-27750320.52,1565563.31,,,-29315883.83,,,,,,,,,,,-29315883.83,,,
001201,东瑞股份,2022-06-30,A,0,,461123751.2,461123751.2,,,,,,,,,,,,,,,,509846342.8,402279705.4,,,,,,,,,,1195529.24,,,,24050110.31,72724799.4,5661421.71,3934776.72,8026947.9,4593641.99,9647545.52,-19500360.18,-20139941.64,,,,7697712.33,985198.33,-256490.28,-9225.3,,,-50158211.15,5003.04,,4481588.99,,,-54634797.1,4458789.62,,,-59093586.72,,,-59093586.72,,,-0.28,-0.28,,,,-59093586.72,-59093586.72,,
001201,东瑞股份,2022-09-30,A,0,,807242596.6,807242596.6,,,,,,,,,,,,,,,,788878191.9,611772723,,,,,,,,,,2449401.14,,,,43454361.63,115273431,9034231.19,6894043.89,12386329.94,5526048.85,15410302.44,-24686068.5,-25855474.06,,,,10169752.1,1008668.61,-471879.05,15526.4,,,19810706.69,5003.39,,6964094.82,,,12851615.26,7901306.75,,,4950308.51,,,4950713.72,,-405.21,0.0233,0.0233,,,,4950308.51,4950713.72,,-405.21
001201,东瑞股份,2022-12-31,A,1,2024-04-30,1216779704,1216779704,,,,,,,,,,,,,,,,1150470072,891175050,,,,,,,,,,3984719.2,,,,65910541.63,159934755.9,14236286.99,15228718.72,21602577.82,6354070.72,19843962.42,-27674935.49,-29162682.75,,,,11535801.25,-6087276.28,655382.61,17159.29,,,64599725.51,5011.5,,8824148.35,,,55780588.66,12882237.31,,,42898351.35,,,42912186.98,,-13835.63,0.2,0.2,,,,42898351.35,42912186.98,,-13835.63
001201,东瑞股份,2022-12-31,B,0,,794698591.4,794698591.4,,,,,,,,,,,,,,,,766562490.1,637542043.2,,,,,,,,,,1346817.47,,,,59555920,55782575.33,6609101.11,5726033.04,10143834.13,4231018.13,15349652.4,-29129252.41,-29570859.81,,,,7604086.18,-7116358.91,-92479.36,-7088.84,,,14744660.31,1.08,,3440153.15,,,11304508.24,5083410.33,,,6221097.91,,,,,,,,,,,6221097.91,,,
001201,东瑞股份,2023-01-01,A,0,,1216779704,1216779704,,,,,,,,,,,,,,,,1150470072,891175050,,,,,,,,,,3984719.2,,,,65910541.63,159934755.9,14236286.99,15228718.72,21602577.82,6354070.72,19843962.42,-27674935.49,-29162682.75,,,,11535801.25,-6087276.28,655382.61,17159.29,,,64599725.51,5011.5,,8824148.35,,,55780588.66,12883140.72,,,42897447.94,,,42911283.57,,-13835.63,0.2,0.2,,,,42897447.94,42911283.57,,-13835.63
001201,东瑞股份,2023-01-01,B,0,,794698591.4,794698591.4,,,,,,,,,,,,,,,,766562490.1,637542043.2,,,,,,,,,,1346817.47,,,,59555920,55782575.33,6609101.11,5726033.04,10143834.13,4231018.13,15349652.4,-29129252.41,-29570859.81,,,,7604086.18,-7116358.91,-92479.36,-7088.84,,,14744660.31,1.08,,3440153.15,,,11304508.24,5083410.33,,,6221097.91,,,,,,,,,,,6221097.91,,,
001201,东瑞股份,2023-03-31,A,0,,325337397.9,325337397.9,,,,,,,,,,,,,,,,465440580.7,382837378.2,,,,,,,,,,923859.71,,,,15329672.83,48704392.79,5123541.27,12521735.86,15087785.92,3215084.2,2704711.4,-5115353.09,-5522750.35,,,,246301.37,-44874513.7,-21884.69,-1236.6,,,-187165158.1,1196,,2347096.42,,,-189511058.6,1390827.18,,,-190901885.7,,,-190875094.6,,-26791.16,-0.9,-0.9,,,,-190901885.7,-190875094.6,,-26791.16
