Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,A001101000,A0d1101101,A0d1102000,A0d1102101,A0b1103000,A0b1104000,A0b1105000,A0f1106000,A001107000,A0f1108000,A001109000,A001110000,A001111000,A001127000,A001112000,A0i1113000,A0i1114000,A0i1115000,A0i1116000,A0i1116101,A0i1116201,A0i1116301,A0i1116401,A001119000,A001120000,A001121000,A0f1122000,A001123000,A001123101,A001128000,A001129000,A001124000,A0d1126000,A001125000,A001100000,A0i1224000,A0i1225000,A0b1201000,A001226000,A0F1132000,A001202000,A001227000,A0F1232000,A001203000,A001204000,A001205000,A001228000,A0F1233000,A0F1133000,A001229000,A001206000,A001207000,A0i1209000,A0i1210000,A001211000,A001212000,A001213000,A001214000,A001215000,A001216000,A001217000,A001230000,A001218000,A0d1218101,A001218201,A001219000,A001219101,A001220000,A001221000,A001222000,A0F1224000,A001223000,A001200000,A0f1300000,A001000000,A002101000,A0d2101101,A0D2130000,A0b2102000,A0b2103000,A0b2103101,A0b2103201,A0f2104000,A002105000,A0f2106000,A002107000,A002108000,A002109000,A002128000,A0f2110000,A0i2111000,A002112000,A002113000,A002114000,A002115000,A0i2116000,A0i2117000,A0i2118000,A0i2119000,A0i2119101,A0i2119201,A0i2119301,A0i2119401,A002120000,A0i2121000,A0d2122000,A0d2123000,A0i2124000,A002129000,A002125000,A002126000,A002127000,A002100000,A002201000,A0d2202000,A002203000,A002211000,A002204000,A002212000,A002205000,A002206000,A002207000,A0F2210000,A002208000,A002209000,A002210000,A002200000,A0f2300000,A002000000,A003101000,A003112000,A003112101,A003112201,A003112301,A003102000,A003102101,A003103000,A0f3104000,A003105000,A003106000,A003107000,A0F3108000,A0F3109000,A003111000,A003100000,A003200000,A003000000,A004000000
002982,湘佳股份,2023-01-01,B,0,,399892132.7,,,,,,,,,,,,506326936.2,,27913478.89,,,,,,,,,,,539574549.7,,307980492,,,,,,10012784.09,1791700374,,,,,,,,,,192000000,289667400,15800000,,,,,,,,16168.12,899357194.1,112132984.7,,,38587979.15,,42372103.41,52068605.55,,,,,,526746.18,,,7197983.5,1649727165,,3441427538,130119277.8,,,,,,,,,,,156741024.8,,22848431.37,,,37772765.2,5184519.38,,,,,,,,,,,266944421.5,,,,,,31590789.29,2483443,,653684672.4,319500000,,528550693.7,32556766.86,4557997.7,,,885165458.2,,,,,50831649.71,935997107.9,,1589681780,101880986,118621319.4,,,,726238570.7,,50940000,,854064881.9,,,,,,,,1851745758,3441427538
002982,湘佳股份,2023-03-31,A,0,,378486889.9,,,,,,,,120000000,,,,237512539.5,,58935494.49,,,,,,,,,,,55189474.33,,487372098.6,,,,,,21417295.28,1358913792,,,,,,,,,,,,15800000,,,,,,,,12781.7,1856499354,89638310.54,,,105654941.1,,72697824.61,128006834.4,,,,,,6549635.4,319093.69,,20984873.58,2296163649,,3655077441,40000000,,,,,,,,,,,185683561.7,1559460.96,27040072.99,,,36753678.13,2348366.48,,,,,,,,,,,234672108.5,,,,,,67403772.44,8163787.92,,603624809.1,482090000,,534415105.1,56923384.8,14054552.33,,,1087483042,,,,,78960788.04,1166443830,,1770068639,101881104,118620374.1,,,,726243552.7,,50940000,,807079587,,,,,,1804764618,80244183.68,1885008801,3655077441
002982,湘佳股份,2023-06-30,A,0,,472097436.2,,,,,,,,,,,,214840331.7,,14440854.85,,,,,,,,,,,37015538.93,,619617358.6,,,,,,57916346.11,1415927866,,,,,,,,,,,,15800000,,,,,,,,12781.7,1876109100,100310842.3,,,115711336.2,,82888612.59,168032656.7,,,,,,7253209.97,115178.6,,15947854.6,2382181573,,3798109439,191597622.7,,,,,,,,,,,267592251.3,4800,17788004.79,,,38009611.34,4462284.38,,,,,,,,,,,270511516.7,,,,,,81446802.35,6491372.44,,877904266,442585000,,539277197.7,56528813.1,6546433.96,,,1044937445,,,,,75359115.09,1120296560,,1998200826,101881118,118620114.6,,,,726244974.5,,50940000,,731445903.1,,,,,,1729132110,70776503.42,1799908614,3798109439
002982,湘佳股份,2023-06-30,B,0,,283098338.9,,,,,,,,,,,,585633273.6,,12864152.98,,,,,,,,,,,498985633.3,,342262527.9,,,,,,36603123.04,1759447050,,,,,,,,,,192000000,277667400,15800000,,,,,,,,12781.7,1020782649,65474868.25,,,42810674.35,,47224435.38,50392591.29,,,,,,916172.68,,,8873700,1721955272,,3481402322,130480512.5,,,,,,,,,,,183259591.1,,11563220.36,,,25261460.52,2247677.69,,,,,,,,,,,343596877.6,,,,,,67117457.06,2507755.96,,766034552.8,283500000,,539277197.7,35860083.93,4566266.9,,,863203548.5,,,,,46614082.31,909817630.8,,1675852184,101881118,118620114.6,,,,726244974.5,,50940000,,807863931.6,,,,,,,,1805550139,3481402322
002982,湘佳股份,2023-09-30,A,0,,317382105.4,,,,,,,,71000000,,,,267500004.3,,42136339.47,,,,,,,,,,,39376086.73,,658657938.2,,,,,,27070123.88,1423122598,,,,,,,,,,,,15800000,,,,,,,,12781.7,1838984734,167538513,,,106547864.2,,75307286.46,125269342.9,,,,,,6187323.44,319093.69,,110508760,2446475700,,3869598298,211000000,,,,,,,,,,,201803775,1336521.56,17261305.49,,,39953171.4,1227168.08,,,,,,,,,,,245973682.6,,,,,,81446802.35,10790839.2,,810793265.7,531185000,,545516561.6,64502910.2,11799975.25,,,1153004447,,,,,74994171.49,1227998619,,2038791884,142634556,118614553.8,,,,685520700.7,,50940000,,759241581,,,,,,1756951391,73855022.01,1830806414,3869598298
002982,湘佳股份,2023-12-31,A,0,,341872969,,,,,,,,1000000,,,,262869137,,24306149.08,,,,,,,,,,,30323149.34,,584249907.1,,,,,,30797759.95,1275419071,,,,,,,,,,,,15800000,,,,,,,,12781.7,1947690919,227990826.3,,,123043846.2,,74458944.47,165528743.7,,,,,,8544181.74,127570.25,,16701556,2579899369,,3855318441,235736716.9,,,,,,,,,,,285911222,60346.51,12863546.11,,,56092878.77,5283350.57,,,,,,,,,,,279800334.5,,,,,,85818132.69,9694142.84,,971260670.9,463390000,,551780054.8,50343018.6,5219507.5,,,1070732581,,,,,79246218.97,1149978800,,2121239471,142634655,118614146,,,,685518865.1,5336446.8,50940000,,667805930,,,,,,1660177149,73901820.59,1734078970,3855318441
002982,湘佳股份,2023-12-31,B,0,,165698813.5,,,,,,,,1000000,,,,753199837.6,,15704145.27,,,,,,,,,,,527892733.8,,307922810.5,,,,,,10135532.45,1781553873,,,,,,,,,,204388695.5,322667400,15800000,,,,,,,,12781.7,1027580909,99034755.42,,,57668772.09,,41299938.92,49287694.52,,,,,,2648941.33,,,2360700,1822750589,,3604304462,184736716.9,,,,,,,,,,,160195247.8,,2221938.71,,,37589412.58,3824631.58,,,,,,,,,,,394797963.5,,,,,,60051948.14,3658906,,847076765.2,321200000,,551780054.8,32506749.67,5219507.5,,,910706312,,,,,46657186.48,957363498.5,,1804440264,142634655,118614146,,,,685518865.1,5336446.8,50940000,,807492978.7,,,,,,,,1799864198,3604304462
002982,湘佳股份,2024-01-01,A,0,,341872969,,,,,,,,1000000,,,,262869137,,24306149.08,,,,,,,,,,,30323149.34,,584249907.1,,,,,,30797759.95,1275419071,,,,,,,,,,,,15800000,,,,,,,,12781.7,1947690919,227990826.3,,,123043846.2,,74458944.47,165528743.7,,,,,,8544181.74,127570.25,,16701556,2579899369,,3855318441,235736716.9,,,,,,,,,,,285911222,60346.51,12863546.11,,,56092878.77,5283350.57,,,,,,,,,,,279800334.5,,,,,,85818132.69,9694142.84,,971260670.9,463390000,,551780054.8,50343018.6,5219507.5,,,1070732581,,,,,79246218.97,1149978800,,2121239471,142634655,118614146,,,,685518865.1,5336446.8,50940000,,667805930,,,,,,1660177149,73901820.59,1734078970,3855318441
002982,湘佳股份,2024-01-01,B,0,,165698813.5,,,,,,,,1000000,,,,753199837.6,,15704145.27,,,,,,,,,,,527892733.8,,307922810.5,,,,,,10135532.45,1781553873,,,,,,,,,,204388695.5,322667400,15800000,,,,,,,,12781.7,1027580909,99034755.42,,,57668772.09,,41299938.92,49287694.52,,,,,,2648941.33,,,2360700,1822750589,,3604304462,184736716.9,,,,,,,,,,,160195247.8,,2221938.71,,,37589412.58,3824631.58,,,,,,,,,,,394797963.5,,,,,,60051948.14,3658906,,847076765.2,321200000,,551780054.8,32506749.67,5219507.5,,,910706312,,,,,46657186.48,957363498.5,,1804440264,142634655,118614146,,,,685518865.1,5336446.8,50940000,,807492978.7,,,,,,,,1799864198,3604304462
002982,湘佳股份,2024-03-31,A,0,,412786121.6,,,,,,,,,,,,229215242.3,,56685152.75,,,,,,,,,,,47302917.08,,524498804.7,,,,,,30522459.37,1301010698,,,,,,,,,,,,16290000,,,,,,,,12781.7,1726669224,502487001.6,,,119107210.2,,71931342.56,123073156.9,,,,,,6370352.49,127570.25,,18587737.15,2584656377,,3885667075,261000000,,,,,,,,,,,225392399,,9133117.74,,,47709229.05,3818843.24,,,,,,,,,,,298014332.5,,,,,,61186004.99,9677269.72,,915931196.2,556873546.2,,557973279.1,56298007.66,5886062.5,,,1177030895,,,,,77172606.38,1254203502,,2170134698,142634721,118613775.3,,,,685520799.1,5336446.8,50940000,,648393398.7,,,,,,1640766247,74766129.26,1715532377,3885667075
002982,湘佳股份,2024-06-30,A,0,,214353825.5,,,,,,,,20000000,,,,244960497,,39444928.56,,,,,,,,,,,41550171.77,,542470515.1,,,,,,36706418.67,1139486357,,,,,,,,,,,,16045000,,,,,,,,12781.7,1742117678,524074544.5,,,134941859,,67287548.42,161888090.4,,,,,,4133275.6,127570.25,,26008121,2676636469,,3816122826,180000000,,,,,,,,,,,231651364.8,,21667879.22,,,49025268.31,7513515.76,,,,,,,,,,,292484457.9,,,,,,71813273.59,5833392.19,,859989151.7,549095903.8,,561812480.2,47516191.79,6450439.33,,,1164875015,,,,,74431337.1,1239306352,,2099295504,142634853,118613033.9,,,,685524667.1,40047420.8,50940000,,682405709,,,,,,1640070842,76756479.82,1716827322,3816122826
002982,湘佳股份,2024-06-30,B,0,,75331571.93,,,,,,,,20000000,,,,958326622.8,,28875540.03,,,,,,,,,,,503649741,,270377622.1,,,,,,11037193.7,1867598292,,,,,,,,,,204388695.5,352667400,16045000,,,,,,,,12781.7,791565553.9,296977975.5,,,52832292.75,,35100847.08,48021594.68,,,,,,397242,,,21589103,1819598486,,3687196778,140000000,,,,,,,,,,,176881169.3,,13904046.31,,,34189343.27,6228160.86,,,,,,,,,,,491113313.2,,,,,,44154913.77,3725639.41,,910196586.1,309450000,,561812480.2,34102930.28,6090590,,,911456000.5,,,,,43375886.22,954831886.7,,1865028473,142634853,118613033.9,,,,685524667.1,40047420.8,50940000,,864503171.6,,,,,,,,1822168305,3687196778
002982,湘佳股份,2024-09-30,A,0,,304347676.8,,,,,,,,20000000,,,,286294779.8,,35155422.89,,,,,,,,,,,45631079.16,,566991399.7,,,,,,50159148.54,1308579507,,,,,,,,,,,,15800000,,,,,,,,12781.7,1959723813,329029593.5,,,135351600.6,,65827355.58,160174257.8,,,,,,4007452.13,127570.25,,37514527.46,2707568952,,4016148459,244000000,,,,,,,,,,,195973909.8,,13426090.05,,,52129275.17,9395811.12,,,,,,,,,,,285287427,,,,,,67326394.4,9754767.87,,877293675.4,643198514.3,,568333372.2,54945211.6,5450856.34,,,1271927954,,,,,71984623.05,1343912577,,2221206253,142634985,118612292.4,,,,685528535.1,40047420.8,50940000,,756792304.9,,,,,,1714460697,80481509.08,1794942206,4016148459
002982,湘佳股份,2024-12-31,A,0,,385013375.2,,,,,,,,2901893.45,,,,293577205.7,,43198367.66,,,,,,,,,,,22759323.4,,563518373.7,,,,,,38155627.34,1349124166,,,,,,,,,,,,15800000,,,,,,,,5749635.64,2070930229,331326912.1,,,151977980.6,,64327860.17,162928964.6,,,,,,5166982.97,47093.12,,9353973.49,2817609631,,4166733798,303409468.4,,,,,,,,,,,258687166.5,40000,11579325.24,,,61984170.49,13323335.29,,,,,,,,,,,323665292,,,,,,67428342.07,9712876.05,,1049829976,605676277.1,,574850876.2,43582825.22,7075332.6,,,1231185311,,,,,78251240.7,1309436552,,2359266528,145138221,118610976.4,,,,687757202.7,42262358.06,64929535.67,,751913658.5,,,,,,1726087236,81380033.49,1807467270,4166733798
002982,湘佳股份,2024-12-31,B,0,,181128706.1,,,,,,,,1764500.55,,,,689627112.6,,49636323.56,,,,,,,,,,,488292381.6,,275687566,,,,,,4275735.13,1690412325,,,,,,,,,,212082280.1,435909258.8,15800000,,,,,,,,12781.7,1045068125,20445456.66,,,56535888.41,,34791534.21,46911967.8,,,,,,1245242.41,,,1759528,1870562063,,3560974389,199409468.4,,,,,,,,,,,176991555.7,,6807822.78,,,41780720.43,9465694.34,,,,,,,,,,,221333183.3,,,,,,50121054.76,2381565.76,,708291065.4,290600000,,574850876.2,27697012.18,5259582.6,,,898407471,,,,,46703474.85,945110945.9,,1653402011,145138221,118610976.4,,,,687757202.7,42262358.06,64929535.67,,933398799.7,,,,,,,,1907572377,3560974389
200992,中鲁B,2020-01-01,A,1,2021-03-19,186011644.3,,,,,,,,,,,,70003394.3,,17350069.13,,,,,,,,,,,4343207.56,,375744116.4,,,,,,32027587.58,685480019.2,,,,,,,,,,,,,,,,,,,,32761086.11,551167599.5,,,,,,,13196284.54,,,,,,435134.13,1845872.82,,3640847.49,603046824.6,,1288526844,51662365,,,,,,,,,,,94725231.68,18477646.54,,,,49149654.32,3597925.54,,,,,,,,,,,8634438.4,,,,,,,,,226247261.5,,,,,,,,,,,,1378471.7,15764480.48,17142952.18,,243390213.7,266071320,,,,,284054997.8,,21908064.19,,314460431.6,,,,,707156.17,887201969.7,157934660.5,1045136630,1288526844
200992,中鲁B,2020-01-01,B,1,2021-03-19,56205332.78,,,,,,,,,,,,29071151.64,,4729985.4,,,,,,,,,,94566287.92,181768872.7,,34787467.34,,,,,,2079593.94,308642403.8,,,,,,,,,,5196204.31,232189455.2,,,,,,,,,32761086.11,58708493.74,,,,,,,846324.29,,,,,,88996.85,,,1279247.49,331069808,,639712211.8,,,,,,,,,,,,6504914.36,2161006.77,,,,16431213.09,452563.73,,,,,,,,,,,88931206.55,,,,,,,,,114480904.5,,,,,,,,,,,,984566.68,,984566.68,,115465471.2,266071320,,,,,279115900.2,,19184672.34,,-40125151.87,,,,,,,,524246740.6,639712211.8
200992,中鲁B,2020-03-31,A,0,,168999141.3,,,,,,,,,,,,96382462.15,,21757324.81,,,,,,,,,,,3265426.06,,377128641.7,,,,,,30136908.31,697669904.3,,,,,,,,,,,,,,,,,,,,32429566.94,551209105.7,40000,,,,,,13269762.46,,,,,,293661.76,1845872.82,,2394857.06,601482826.7,,1299152731,54224598.72,,,,,,,,,,,103821613.3,,17361145.53,,,37853609.96,2850622.69,,,,,,,,,,,8917906.84,,,,,,,,,225029497,,,,,,,,,,,,1378471.7,15445559.67,16824031.37,,241853528.4,266071320,,,,,284054997.8,,21908064.19,,323026951.2,,,,132179.85,2341354.2,897534867.2,159764335.4,1057299203,1299152731
200992,中鲁B,2020-03-31,B,0,,58980989.46,,,,,,,,,,,,18261156.73,,6359021.27,,,,,,,,,,94566287.92,185391700.7,,44631196.62,,,,,,2161304.1,315785368.9,,,,,,,,,,5457109.59,232189455.2,,,,,,,,,32429566.94,60850650.74,40000,,,,,,1015980.87,,,,,,35598.8,,,394857.06,332413219.2,,648198588.1,,,,,,,,,,,,5736746.27,,2999368.52,,,13683725.15,230480.06,,,,,,,,,,,97397745.09,,,,,,,,,120048065.1,,,,,,,,,,,,984566.68,,984566.68,,121032631.8,266071320,,,,,279115900.2,,19184672.34,,-37205936.19,,,,,,,,527165956.3,648198588.1
200992,中鲁B,2020-06-30,A,0,,177396987.6,,,,,,,,10000000,,,,83980551.58,,21701284.51,,,,,,,,,,,2633719.57,,394334010.9,,,,,,14911213.92,704957768.1,,,,,,,,,,,,,,,,,,,,32098047.77,531275969.3,,,,,,,13139705.7,,,,,,237229.61,1845872.82,,2394857.06,580991682.2,,1285949450,45739352.83,,,,,,,,,,,89424677.12,,21552546.54,,,34116025.64,3784227.59,,,,,,,,,,,10681034.8,,,,,,,,,205297864.5,,,,,,,,,,,,1286394.42,15126638.86,16413033.28,,221710897.8,266071320,,,,,284054997.8,,21908064.19,,330596151.5,,,,,2010664.87,904641198.3,159597354.2,1064238553,1285949450
200992,中鲁B,2020-06-30,B,0,,22710239.22,,,,,,,,10000000,,,,15424953.61,,4449452.87,,,,,,,,,,94566287.92,191745933.7,,56905427.51,,,,,,2202025.15,303438032,,,,,,,,,,5630080.88,232189455.2,,,,,,,,,32098047.77,58558777.31,,,,,,,940669.14,,,,,,,,,394857.06,329811887.4,,633249919.4,,,,,,,,,,,,5937041.52,,3649086.27,,,12905578.65,256786.4,,,,,,,,,,,85870394.98,,,,,,,,,108618887.8,,,,,,,,,,,,892489.4,,892489.4,,109511377.2,266071320,,,,,279115900.2,,19184672.34,,-40633350.32,,,,,,,,523738542.2,633249919.4
200992,中鲁B,2020-09-30,A,0,,230148278.8,,,,,,,,5000000,,,,98943230.53,,16526576.76,,,,,,,,,,,1123357.44,,353405639.9,,,,,,10911433.45,716058516.9,,,,,,,,,,,,,,,,,,,,31766528.6,517230700,3750102.84,,,,,,12956551.59,,,,,,184714.47,1845872.82,,2394857.06,570129327.4,,1286187844,38216129.04,,,,,,,,,,,97909523.18,,29217039.37,,,33368762.22,2889920.26,,,,,,,,,,,12284350.73,,,,,,,,,213885724.8,,,,,,,,,,,,1286394.42,14807718.05,16094112.47,,229979837.3,266071320,,,,,284054997.8,,21908064.19,,327444520.6,,,,,-1233564.85,898245337.7,157962669.3,1056208007,1286187844
200992,中鲁B,2020-09-30,B,0,,64223083.41,,,,,,,,5000000,,,,14949299.86,,4374698.74,,,,,,,,,,,191726520.2,,33154569.26,,,,,,2303119.53,315731291,,,,,,,,,,5539674.18,232189455.2,,,,,,,,,31766528.6,55049453.35,,,,,,,865357.41,,,,,,,,,394857.06,325805325.8,,641536616.9,,,,,,,,,,,,6014275.63,,3699373.75,,,12796167.46,178459.26,,,,,,,,,,,97837254.99,,,,,,,,,120525531.1,,,,,,,,,,,,892489.4,,892489.4,,121418020.5,266071320,,,,,279115900.2,,19184672.34,,-44253296.13,,,,,,,,520118596.4,641536616.9
200992,中鲁B,2020-12-31,A,0,,255811982.2,,,,,,,,5000000,,,,66263029.81,,17764804.55,,,,,,,,,,,2293236.85,,338885629.1,,,,,,14567946.82,700586629.3,,,,,,,,,,,,,,,,,,,,31435009.43,506290822.7,3705815.7,,,,,,12811879.55,,,,,,317044.17,1744636.98,,2719397.06,559024605.6,,1259611235,41268275.5,,,,,,,,,,,69897839.19,,12453619.79,,,41862349.06,2825413.78,,,,,,,,,,,8487724.32,,,,,,,108248.84,,176903470.5,,,,,,,,,,,1451751.23,1243452.93,14488797.24,17184001.4,,194087471.9,266071320,,,,,284054997.8,,21908064.19,,343997929.7,,,,,-12783539.13,903248772.5,162274990.5,1065523763,1259611235
200992,中鲁B,2020-12-31,B,0,,32186883.39,,,,,,,,5000000,,,,7407636.45,,1873295.83,,,,,,,,,,101777374.9,204498840.7,,49561762.59,,,,,,2174139.54,302702558.5,,,,,,,,,,4411879.43,232189455.2,,,,,,,,,31435009.43,54478042.63,,,,,,,790045.68,,,,,,,,,394857.06,323699289.5,,626401848,,,,,,,,,,,,7330041.56,,2228473.01,,,10254765.98,674445.26,,,,,,,,,,,78050679.94,,,,,,,71483.32,,98609889.07,,,,,,,,,,,,875940.65,,875940.65,,99485829.72,266071320,,,,,279115900.2,,19184672.34,,-37455874.25,,,,,,,,526916018.3,626401848
200992,中鲁B,2021-01-01,A,1,2022-04-21,255811982.2,,,,,,,,5000000,,,,66263029.81,,17764804.55,,,,,,,,,,,2293236.85,,338885629.1,,,,,,14567946.82,700586629.3,,,,,,,,,,,,,,,,,,,,31435009.43,506290822.7,3705815.7,,,,,,12811879.55,,,,,,317044.17,1744636.98,,2719397.06,559024605.6,,1259611235,41268275.5,,,,,,,,,,,69897839.19,,12453619.79,,,41862349.06,2825413.78,,,,,,,,,,,8487724.32,,,,,,,108248.84,,176903470.5,,,,,,,,,,,1451751.23,1243452.93,14488797.24,17184001.4,,194087471.9,266071320,,,,,284054997.8,,21908064.19,,343997929.7,,,,,-12783539.13,903248772.5,162274990.5,1065523763,1259611235
200992,中鲁B,2021-01-01,B,1,2022-04-21,32186883.39,,,,,,,,5000000,,,,7407636.45,,1873295.83,,,,,,,,,,101777374.9,204498840.7,,49561762.59,,,,,,2174139.54,302702558.5,,,,,,,,,,4411879.43,232189455.2,,,,,,,,,31435009.43,54478042.63,,,,,,,790045.68,,,,,,,,,394857.06,323699289.5,,626401848,,,,,,,,,,,,7330041.56,,2228473.01,,,10254765.98,674445.26,,,,,,,,,,,78050679.94,,,,,,,71483.32,,98609889.07,,,,,,,,,,,,875940.65,,875940.65,,99485829.72,266071320,,,,,279115900.2,,19184672.34,,-37455874.25,,,,,,,,526916018.3,626401848
200992,中鲁B,2021-03-31,A,0,,215348940,,,,,,,,,,,,77399751.43,,12422181.69,,,,,,,,,,,1020813.44,,342482498.9,,,,,,14631692.79,663305878.2,,,,,,,,,,,,,,,,,,,,31103490.26,503454119.9,5964283.54,,,,,,12626000.25,,,,,,231455.4,1744636.98,,2394857.06,557518843.4,,1220824722,38475526.86,,,,,,,,,,,59200835.88,,10944210.19,,,24050605.73,1834734.56,,,,,,,,,,,10211916.25,,,,,,,24356.58,,144742186.1,,,,,,,,,,,1451751.23,1180020.24,14169876.43,16801647.9,,161543834,266071320,,,,,284054997.8,,21908064.19,,339263946.5,,,,140449.09,-12226213.45,899212564.1,160068323.6,1059280888,1220824722
200992,中鲁B,2021-03-31,B,0,,29459685.3,,,,,,,,,,,,4984149,,1826467.77,,,,,,,,,,101777374.9,215807467.2,,62914537.09,,,,,,2205521.6,317197828,,,,,,,,,,4573616.23,232189455.2,,,,,,,,,31103490.26,51154477.03,901037.31,,,,,,714733.95,,,,,,,,,394857.06,321031667.1,,638229495,,,,,,,,,,,,8627786.31,,5493126.19,,,6966857.84,139097.03,,,,,,,,,,,95551005.95,,,,,,,,,116777873.3,,,,,,,,,,,,812507.96,,812507.96,,117590381.3,266071320,,,,,279115900.2,,19184672.34,,-43732778.75,,,,,,,,520639113.8,638229495
200992,中鲁B,2021-06-30,A,0,,187089439.3,,,,,,,,,,,,74739003.41,,25435870.73,,,,,,,,,,,1547348.26,,341131064.4,,,,,,10152862.33,640095588.4,,,,,,,,,,,,,,,,,,,,30771971.09,498650354.9,4886559.7,,,,,,12440120.93,,,,,,167759.28,1678658.87,,2394857.06,550990281.9,,1191085870,32255072.36,,,,,,,,,,,49252207.16,,9766243.11,,,21974114.11,2143870.89,,,,,,,,,,,12321536.66,,,,,,,40511.99,,127753556.3,,,,,,,,,,,1412058.26,1121476.07,13862677.85,16396212.18,,144149768.5,266071320,,,,,284054997.8,,21908064.19,,335038558.7,,,,181144.49,-15250314.75,892003770.3,154932331.4,1046936102,1191085870
200992,中鲁B,2021-06-30,B,0,,22550690.06,,,,,,,,,,,,8551491.73,,3521421.45,,,,,,,,,,76268174.94,185004801.3,,67795679.13,,,,,,2314744.7,289738828.4,,,,,,,,,,4638972.01,232189455.2,,,,,,,,,30771971.09,51192899.55,,,,,,,639422.22,,,,,,,,,394857.06,319827577.2,,609566405.6,,,,,,,,,,,,7953204.26,,2218663.78,,,6452666.44,159832.24,,,,,,,,,,,76030684.87,,,,,,,,,92815051.59,,,,,,,,,,,,753963.79,,753963.79,,93569015.38,266071320,,,,,279115900.2,,19184672.34,,-48374502.32,,,,,,,,515997390.2,609566405.6
200992,中鲁B,2021-09-30,A,0,,236359334,,,,,,,,,,,,102972553,,34092999.36,,,,,,,,,,,940419.1,,300350416.1,,,,,,9480031.25,684195752.7,,,,,,,,,,,,,,,,,,,,30440451.92,491303002.3,70758903.17,,,,,,12254241.62,,,,,,494398.56,1678658.87,,8880530.81,615810187.3,,1300005940,10045689.42,,,,,,,,,,,64980256.65,,9805208.65,,,31031120.61,2298847.87,,,,,,,,,,,11335170.39,,,,,,,25013.83,,129521307.4,56403875,,,,,,,56403875,,,1412058.26,1066124.18,14000195.35,72882252.79,,202403560.2,266071320,,,,,284054997.8,,21908064.19,,374440041.1,,,,278920.99,-14812026.24,931941317.8,165661062,1097602380,1300005940
200992,中鲁B,2021-12-31,A,0,,210573782.5,,,,,,,,,,,,37806586.91,,18683750.61,,,,,,,,,,,3596759.88,,277095357.8,,,,,,20633592.23,568389829.9,,,,,,,,,,,,,,,,,,,,30108932.75,476894877.6,165273027.8,,,,,2354943.86,12110397.72,,,,,,220738,1644945.96,,143137267.2,831745130.8,,1400134961,10013291.67,,,,,,,,,,,50121395.04,,13220675.6,,,45410711.06,4258871.51,,,,,,,,,,,9774065.87,,,,,,4909314.65,14100.55,,137722426,149393532.4,,,,,,,149393532.4,,,2777589.45,1026222.58,13691209.07,166888553.5,,304610979.4,266071320,,,,,284054997.8,,21908064.19,,379524911.9,,,,232783,-18256201.98,933535874.9,161988106.4,1095523981,1400134961
200992,中鲁B,2021-12-31,B,0,,49943353.89,,,,,,,,,,,,8731060.84,,3565433.92,,,,,,,,,,85085303.7,119015186.4,,47379848.34,,,,,,8240901.15,236875784.5,,,,,,,,,,3858748.19,232189455.2,,,,,,,,,30108932.75,47561985.28,118472605.9,,,,,1003689.06,488798.76,,,,,,,,,89675267.24,523359482.5,,760235267,,,,,,,,,,,,12713180.9,,1930695.41,,,13477985.59,426832.47,,,,,,,,,,,43495400.72,,,,,,3840573.17,,,75884668.26,149393532.4,,,,,,,149393532.4,,,,682730.26,,150076262.6,,225960930.9,266071320,,,,,279115900.2,,19184672.34,,-30097556.45,,,,,,,,534274336.1,760235267
200992,中鲁B,2022-01-01,A,0,,210573782.5,,,,,,,,,,,,37806586.91,,18683750.61,,,,,,,,,,,3596759.88,,277095357.8,,,,,,20633592.23,568389829.9,,,,,,,,,,,,,,,,,,,,30108932.75,476894877.6,165273027.8,,,,,2354943.86,12110397.72,,,,,,220738,1644945.96,,143137267.2,831745130.8,,1400134961,10013291.67,,,,,,,,,,,50121395.04,,13220675.6,,,45410711.06,4258871.51,,,,,,,,,,,9774065.87,,,,,,4909314.65,14100.55,,137722426,149393532.4,,,,,,,149393532.4,,,2777589.45,1026222.58,13691209.07,166888553.5,,304610979.4,266071320,,,,,284054997.8,,21908064.19,,379524911.9,,,,232783,-18256201.98,933535874.9,161988106.4,1095523981,1400134961
200992,中鲁B,2022-01-01,B,0,,49943353.89,,,,,,,,,,,,8731060.84,,3565433.92,,,,,,,,,,85085303.7,119015186.4,,47379848.34,,,,,,8240901.15,236875784.5,,,,,,,,,,3858748.19,232189455.2,,,,,,,,,30108932.75,47561985.28,118472605.9,,,,,1003689.06,488798.76,,,,,,,,,89675267.24,523359482.5,,760235267,,,,,,,,,,,,12713180.9,,1930695.41,,,13477985.59,426832.47,,,,,,,,,,,43495400.72,,,,,,3840573.17,,,75884668.26,149393532.4,,,,,,,149393532.4,,,,682730.26,,150076262.6,,225960930.9,266071320,,,,,279115900.2,,19184672.34,,-30097556.45,,,,,,,,534274336.1,760235267
